City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Krasnoselkup,RU,2021-05-23 18:17:07,65.7,82.4667,46.15,81,100,15.97
274,Sept-Iles,CA,2021-05-23 18:17:07,50.2001,-66.3821,54.25,44,75,15.01
275,Ondjiva,AO,2021-05-23 18:17:08,-17.0667,15.7333,67.68,31,1,4.83
276,Shizunai,JP,2021-05-23 18:17:08,42.3339,142.3669,50.56,97,100,2.57
277,Kodiak,US,2021-05-23 18:17:08,57.79,-152.4072,47.71,71,1,5.75
278,Chifeng,CN,2021-05-23 18:17:09,42.2683,118.9636,51.08,17,22,14.92
279,Moranbah,AU,2021-05-23 18:17:09,-22.0016,148.0466,58.28,95,1,9.15
280,Richards Bay,ZA,2021-05-23 18:12:40,-28.783,32.0377,64.18,80,2,8.3
281,Tacuati,PY,2021-05-23 18:17:10,-23.45,-56.5833,73.04,21,0,6.82
282,Sar-E Pul,AF,2021-05-23 18:17:10,35.8333,66.1667,61.3,31,0,3.47
283,Abnub,EG,2021-05-23 18:17:10,27.2696,31.1511,82.72,22,0,11.32
284,Severo-Kurilsk,RU,2021-05-23 18:17:11,50.6789,156.125,42.84,65,18,1.63
285,Iquique,CL,2021-05-23 18:14:20,-20.2208,-70.1431,62.64,67,10,4.07
286,Margate,GB,2021-05-23 18:17:11,51.3813,1.3862,56.03,72,100,4.0
287,Kokkola,FI,2021-05-23 18:17:11,63.8385,23.1307,41.94,98,90,3.0
288,La Macarena,CO,2021-05-23 18:17:12,2.1837,-73.7849,80.17,94,81,5.61
289,Sakakah,SA,2021-05-23 18:17:12,29.9697,40.2064,83.77,17,0,15.01
290,Iwanai,JP,2021-05-23 18:17:13,42.9744,140.5089,54.61,100,97,2.95
291,Acarau,BR,2021-05-23 18:17:13,-2.8856,-40.12,85.77,64,20,13.27
292,Karratha,AU,2021-05-23 18:15:00,-20.7377,116.8463,75.38,56,56,12.64
293,Chiltepec,MX,2021-05-23 18:17:13,18.4847,-96.9019,87.66,49,18,6.46
294,Mehran,IR,2021-05-23 18:17:14,33.1222,46.1646,80.08,17,0,15.57
295,Sangin,AF,2021-05-23 18:17:14,32.0728,64.8359,81.88,9,0,8.08
296,Severnyy-Kospashskiy,RU,2021-05-23 18:17:14,59.0925,57.8008,50.61,72,99,4.07
297,Vermilion,US,2021-05-23 18:17:15,40.1667,-87.7506,87.24,47,75,5.01
298,Dobroye,RU,2021-05-23 18:17:15,52.8678,39.8109,63.7,70,77,9.44
299,Adrar,MR,2021-05-23 18:17:15,20.5022,-10.0711,105.13,9,8,10.16
300,Bonthe,SL,2021-05-23 18:17:16,7.5264,-12.505,84.27,71,48,10.29
301,Ilulissat,GL,2021-05-23 18:17:16,69.2167,-51.1,41.02,28,16,12.66
302,Vila Do Maio,CV,2021-05-23 18:17:17,15.1333,-23.2167,79.59,79,15,11.43
303,Tuktoyaktuk,CA,2021-05-23 18:17:17,69.4541,-133.0374,32.0,86,75,11.5
304,Bac Lieu,VN,2021-05-23 18:17:17,9.285,105.7244,80.71,82,100,12.66
305,Mwinilunga,ZM,2021-05-23 18:17:18,-11.7358,24.4293,59.31,57,43,4.72
306,Portland,US,2021-05-23 18:16:36,45.5234,-122.6762,59.45,76,90,3.0
307,Hede,CN,2021-05-23 18:17:19,33.7681,120.2517,60.46,92,100,3.62
308,Bolotnoye,RU,2021-05-23 18:17:19,55.6717,84.3981,63.05,78,100,13.11
309,Vina Del Mar,CL,2021-05-23 18:17:20,-33.0246,-71.5518,75.27,23,0,9.22
310,San Isidro,PE,2021-05-23 18:17:20,-12.1167,-77.05,70.5,71,40,1.01
311,Whitehorse,CA,2021-05-23 18:12:51,60.7161,-135.0538,47.1,57,75,4.61
312,Buraydah,SA,2021-05-23 18:17:21,26.326,43.975,97.25,16,73,5.17
313,Ust-Uda,RU,2021-05-23 18:17:22,54.1742,103.0304,38.43,63,15,3.04
314,Muli,MV,2021-05-23 18:17:22,2.9167,73.5667,84.09,75,97,12.73
315,Poum,NC,2021-05-23 18:17:22,-20.2333,164.0167,72.73,70,38,20.87
316,Ponta Delgada,PT,2021-05-23 18:17:23,37.7333,-25.6667,63.32,55,20,8.05
317,Ulladulla,AU,2021-05-23 18:17:23,-35.35,150.4667,54.09,82,91,0.74
318,Necochea,AR,2021-05-23 18:17:24,-38.5473,-58.7368,59.04,68,100,21.07
319,Kaoma,ZM,2021-05-23 18:17:24,-14.7833,24.8,61.45,48,23,6.24
320,Ossora,RU,2021-05-23 18:17:24,59.2353,163.0719,32.04,87,11,6.42
321,Tukrah,LY,2021-05-23 18:17:25,32.5341,20.5791,68.88,56,0,15.86
322,Baykit,RU,2021-05-23 18:17:25,61.67,96.37,43.5,98,100,3.71
323,Kruisfontein,ZA,2021-05-23 18:17:25,-34.0033,24.7314,60.22,36,76,5.77
324,Srednekolymsk,RU,2021-05-23 18:17:26,67.45,153.6833,42.46,60,10,6.15
325,Patacamaya,BO,2021-05-23 18:17:26,-17.2333,-67.9167,57.0,19,88,10.47
326,Palafrugell,ES,2021-05-23 18:17:26,41.9174,3.1631,64.15,62,100,5.93
327,Vila Velha,BR,2021-05-23 18:17:27,-20.3297,-40.2925,84.15,69,0,11.01
328,Laguna,US,2021-05-23 18:16:48,38.421,-121.4238,73.65,48,1,4.0
329,Yar-Sale,RU,2021-05-23 18:17:27,66.8333,70.8333,53.01,63,76,15.93
330,Mrakovo,RU,2021-05-23 18:17:28,52.7161,56.6244,68.29,55,59,3.69
331,Gizo,SB,2021-05-23 18:17:28,-8.103,156.8419,81.25,79,100,13.06
332,Marseille,FR,2021-05-23 18:17:28,43.3333,5.5,65.64,63,100,5.99
333,Saint-Philippe,RE,2021-05-23 18:17:29,-21.3585,55.7679,72.95,82,82,11.79
334,Morondava,MG,2021-05-23 18:17:29,-20.2833,44.2833,74.61,65,0,14.38
335,Te Anau,NZ,2021-05-23 18:17:30,-45.4167,167.7167,40.05,93,29,3.78
336,Zhengjiatun,CN,2021-05-23 18:17:30,43.5064,123.5064,51.96,24,2,9.91
337,Hamilton,US,2021-05-23 18:16:42,39.1834,-84.5333,86.68,54,40,7.0
338,Kawalu,ID,2021-05-23 18:17:30,-7.3817,108.2082,72.45,98,64,1.43
339,Yarmouth,US,2021-05-23 18:17:31,41.7057,-70.2286,89.65,66,40,18.41
340,Lagoa,PT,2021-05-23 18:17:31,39.05,-27.9833,60.46,64,5,10.29
341,Sinnamary,GF,2021-05-23 18:17:31,5.3833,-52.95,81.01,83,58,11.59
342,Salinas,US,2021-05-23 18:17:32,36.6777,-121.6555,67.98,51,1,9.22
343,Haines Junction,CA,2021-05-23 18:17:32,60.7522,-137.5108,37.35,93,100,3.44
344,Tshane,BW,2021-05-23 18:17:33,-24.0196,21.8684,61.23,38,1,8.84
345,Arroyo,ES,2021-05-23 18:17:33,41.6096,-4.7969,66.24,19,0,6.76
346,Bafoulabe,ML,2021-05-23 18:17:34,13.8065,-10.8321,103.86,14,18,8.1
347,Paso De Carrasco,UY,2021-05-23 18:13:04,-34.8603,-56.0522,55.26,94,90,23.02
348,Osakarovka,KZ,2021-05-23 18:17:34,50.565,72.5692,68.74,37,9,3.87
349,Quepos,CR,2021-05-23 18:17:35,9.4236,-84.1652,91.6,73,83,6.62
350,Kittery,US,2021-05-23 18:17:35,43.0881,-70.7362,85.15,42,75,16.11
351,Abay,KZ,2021-05-23 18:17:35,49.6311,72.8539,57.58,35,5,7.45
352,Dongsheng,CN,2021-05-23 18:17:36,39.8161,109.9776,46.02,25,2,8.57
353,Hambantota,LK,2021-05-23 18:17:36,6.1241,81.1185,81.48,82,100,15.97
354,Kolpny,RU,2021-05-23 18:17:36,52.2282,37.0368,53.06,90,67,7.7
355,Kalemie,CD,2021-05-23 18:17:37,-5.9475,29.1947,73.76,71,14,6.4
356,Rosarito,MX,2021-05-23 18:17:37,32.3333,-117.0333,77.67,48,0,12.35
357,Klaksvik,FO,2021-05-23 18:17:37,62.2266,-6.589,49.12,75,99,8.28
358,Virginia Beach,US,2021-05-23 18:13:31,36.8529,-75.978,92.03,31,20,8.05
359,San Lawrenz,MT,2021-05-23 18:17:38,36.0553,14.204,71.85,54,10,12.37
360,Marau,BR,2021-05-23 18:17:38,-28.4492,-52.2,52.56,73,84,14.94
361,Tambopata,PE,2021-05-23 18:17:39,-12.7333,-69.1833,78.69,53,75,2.15
362,Firovo,RU,2021-05-23 18:17:39,57.4814,33.7021,47.98,87,75,16.35
363,Barcelos,PT,2021-05-23 18:17:40,41.5388,-8.6151,61.29,65,16,10.25
364,Junin,AR,2021-05-23 18:17:40,-34.5838,-60.9433,58.71,58,63,17.05
365,Smirnykh,RU,2021-05-23 18:17:41,49.75,142.8333,40.59,99,31,0.94
366,Copacabana,CO,2021-05-23 18:17:41,6.3463,-75.5089,81.03,82,75,2.04
367,Magaria,NE,2021-05-23 18:17:41,12.9983,8.9099,98.44,15,56,8.03
368,Kargasok,RU,2021-05-23 18:17:42,59.0556,80.8572,57.65,74,64,10.33
369,Zalantun,CN,2021-05-23 18:17:42,48.0,122.7167,45.93,57,49,16.17
370,Hauterive,FR,2021-05-23 18:17:42,46.0901,3.4459,63.36,71,96,3.87
371,Taldan,RU,2021-05-23 18:17:43,53.6667,124.8,42.48,98,100,6.42
372,Cardinal,CA,2021-05-23 18:17:43,44.7834,-75.3826,65.16,58,75,15.46
373,Ilam,NP,2021-05-23 18:17:43,26.9167,87.9167,72.37,72,25,4.09
374,Albert Lea,US,2021-05-23 18:17:44,43.648,-93.3683,75.83,78,75,4.61
375,Podgornoye,RU,2021-05-23 18:17:44,51.735,39.1496,62.82,69,0,9.69
376,Ewa Beach,US,2021-05-23 18:14:44,21.3156,-158.0072,80.02,68,1,0.0
377,Atakpame,TG,2021-05-23 18:17:45,7.5333,1.1333,82.54,62,93,6.17
378,Faya,SA,2021-05-23 18:17:45,18.3851,42.4509,69.91,41,2,6.8
379,Sinjar,IQ,2021-05-23 18:17:45,36.3209,41.8754,74.79,27,6,8.16
380,Mehamn,NO,2021-05-23 18:17:46,71.0357,27.8492,37.63,51,13,3.33
381,Rawson,AR,2021-05-23 18:17:46,-43.3002,-65.1023,57.22,51,6,8.55
382,Altay,CN,2021-05-23 18:17:46,47.8667,88.1167,56.89,44,0,6.51
383,La Ronge,CA,2021-05-23 18:17:47,55.1001,-105.2842,53.85,58,90,10.36
384,Pangoa,PE,2021-05-23 18:17:47,-12.1167,-73.0,86.14,50,31,3.27
385,Kloulklubed,PW,2021-05-23 18:17:48,7.0419,134.2556,77.5,79,98,3.91
386,Enumclaw,US,2021-05-23 18:17:48,47.2043,-121.9915,57.15,90,100,1.99
387,Barra Do Corda,BR,2021-05-23 18:17:48,-5.5,-45.25,91.09,51,82,5.66
388,Aksu,CN,2021-05-23 18:17:49,41.1231,80.2644,70.21,22,94,5.41
389,Biltine,TD,2021-05-23 18:17:49,14.5333,20.9167,92.82,9,23,10.27
390,Dingle,PH,2021-05-23 18:17:49,10.9995,122.6711,77.49,85,0,2.53
391,Mongoumba,CF,2021-05-23 18:17:50,3.6415,18.5936,76.42,81,91,3.49
392,Winslow,US,2021-05-23 18:17:50,35.0242,-110.6974,65.26,8,1,10.36
393,Pemangkat,ID,2021-05-23 18:17:51,1.1667,108.9667,78.31,87,55,3.91
394,Kilrush,IE,2021-05-23 18:17:51,52.6397,-9.4833,53.35,80,32,18.95
395,Avera,US,2021-05-23 18:17:51,33.194,-82.5271,92.71,36,61,1.66
396,Komsomolskiy,UZ,2021-05-23 18:17:52,40.4272,71.7189,74.12,35,100,9.22
397,Cayenne,GF,2021-05-23 18:17:52,4.9333,-52.3333,77.04,90,96,1.01
398,Chitral,PK,2021-05-23 18:17:52,35.8462,71.7858,60.48,65,60,3.49
399,Presidencia Roque Saenz Pena,AR,2021-05-23 18:17:53,-26.7852,-60.4388,66.9,34,0,11.72
400,Avanigadda,IN,2021-05-23 18:17:53,16.0215,80.9181,85.98,78,100,9.01
401,Uren,RU,2021-05-23 18:17:54,57.4552,45.7852,57.51,77,99,5.35
402,Tabou,CI,2021-05-23 18:17:54,4.423,-7.3528,82.53,77,24,6.93
403,Saskylakh,RU,2021-05-23 18:17:54,71.9167,114.0833,37.45,84,92,16.44
404,Jacareacanga,BR,2021-05-23 18:17:55,-6.2222,-57.7528,90.95,49,97,4.23
405,San Lazaro,BZ,2021-05-23 18:17:55,18.0387,-88.6622,85.78,65,98,9.55
406,Kaili,ID,2021-05-23 18:17:56,-3.4626,120.2147,67.71,90,98,1.9
407,Tuatapere,NZ,2021-05-23 18:17:56,-46.1333,167.6833,42.89,89,65,3.53
408,Waddan,LY,2021-05-23 18:17:56,29.1614,16.139,94.59,13,0,17.96
409,Sieradz,PL,2021-05-23 18:17:57,51.5958,18.7302,56.71,83,100,7.58
410,Samur,RU,2021-05-23 18:17:57,41.8253,48.486,71.33,73,60,8.86
411,Lincoln,US,2021-05-23 18:17:03,40.8,-96.667,82.47,61,75,4.0
412,Sault Sainte Marie,CA,2021-05-23 18:17:58,46.5168,-84.3333,64.69,36,1,9.22
413,Praia Da Vitoria,PT,2021-05-23 18:17:58,38.7333,-27.0667,66.76,63,75,11.05
414,Carballo,ES,2021-05-23 18:17:58,43.213,-8.691,60.55,76,76,10.76
415,Atasu,KZ,2021-05-23 18:17:59,48.6814,71.6433,68.97,34,14,13.02
416,Port Blair,IN,2021-05-23 18:17:59,11.6667,92.75,82.45,83,100,25.86
417,Havelock,US,2021-05-23 18:18:00,34.8791,-76.9013,93.06,42,40,3.0
418,Sindor,RU,2021-05-23 18:18:00,62.8629,51.8905,52.29,60,37,7.7
419,Maldonado,UY,2021-05-23 18:18:00,-34.6667,-54.9167,58.39,92,96,27.49
420,Cairns,AU,2021-05-23 18:18:01,-16.9167,145.7667,70.07,96,75,11.5
421,Boulder City,US,2021-05-23 18:18:01,35.9786,-114.8325,73.58,16,1,5.75
422,Pochutla,MX,2021-05-23 18:18:01,15.7432,-96.4661,92.82,43,0,8.77
423,Viesite,LV,2021-05-23 18:18:02,56.3475,25.5551,49.87,95,95,9.51
424,Bridgetown,BB,2021-05-23 18:18:02,13.1,-59.6167,88.29,73,40,19.33
425,Grand Gaube,MU,2021-05-23 18:18:03,-20.0064,57.6608,73.8,78,17,4.0
426,Kabare,CD,2021-05-23 18:18:03,-2.4683,28.8242,61.36,97,45,1.79
427,Mayo,US,2021-05-23 18:18:03,38.8876,-76.5119,93.22,44,1,8.99
428,Porto Nacional,BR,2021-05-23 18:18:04,-10.7081,-48.4172,91.4,38,76,5.41
429,Chapais,CA,2021-05-23 18:18:04,49.7834,-74.8492,47.98,31,5,14.29
430,Mana,GF,2021-05-23 18:18:04,5.6592,-53.7767,82.94,75,53,11.32
431,Tommot,RU,2021-05-23 18:18:05,58.9564,126.2925,38.3,91,100,13.89
432,Sanming,CN,2021-05-23 18:18:05,26.2486,117.6186,76.23,98,99,2.55
433,Zarubino,RU,2021-05-23 18:18:06,42.63,131.0922,53.49,96,98,5.5
434,Ornskoldsvik,SE,2021-05-23 18:18:06,63.2909,18.7153,44.42,74,75,3.56
435,Port Lavaca,US,2021-05-23 18:18:06,28.615,-96.6261,79.99,75,94,13.6
436,Port-Gentil,GA,2021-05-23 18:18:07,-0.7193,8.7815,79.88,81,96,12.57
437,Talaya,RU,2021-05-23 18:18:07,61.3833,152.75,34.48,81,30,4.38
438,Xichang,CN,2021-05-23 18:18:07,27.8964,102.2634,62.55,82,100,3.09
439,Koungou,YT,2021-05-23 18:18:07,-12.7336,45.2042,78.51,65,0,13.44
440,Benalla,AU,2021-05-23 18:18:08,-36.55,145.9833,51.3,75,37,5.44
441,Luderitz,NA,2021-05-23 18:18:08,-26.6481,15.1594,71.62,40,0,3.85
442,Baoqing,CN,2021-05-23 18:18:08,46.3317,132.2111,55.31,90,100,8.68
443,Plettenberg Bay,ZA,2021-05-23 18:18:09,-34.0527,23.3716,62.53,48,53,6.13
444,Fort Abbas,PK,2021-05-23 18:18:09,29.1925,72.8536,88.5,37,0,8.05
445,Arman,RU,2021-05-23 18:18:09,59.7,150.1667,34.0,93,37,1.25
446,Labytnangi,RU,2021-05-23 18:18:10,66.6572,66.4183,50.09,59,62,18.37
447,Honiara,SB,2021-05-23 18:18:10,-9.4333,159.95,76.44,94,100,2.68
448,Palembang,ID,2021-05-23 18:18:10,-2.9167,104.7458,75.33,95,100,3.91
449,Zhigansk,RU,2021-05-23 18:18:11,66.7697,123.3711,36.61,52,1,7.27
450,Tongren,CN,2021-05-23 18:18:11,27.7172,109.1853,63.05,94,99,3.36
451,Lazaro Cardenas,MX,2021-05-23 18:18:11,17.9583,-102.2,89.17,38,21,8.93
452,Okhotsk,RU,2021-05-23 18:18:12,59.3833,143.3,30.42,95,96,4.29
453,Puerto Carreno,CO,2021-05-23 18:18:12,6.189,-67.4859,88.81,59,99,6.4
454,Manama,BH,2021-05-23 18:18:12,26.2154,50.5832,96.98,24,0,5.75
455,Basoko,CD,2021-05-23 18:18:13,1.2391,23.616,71.42,94,99,2.3
456,Itaituba,BR,2021-05-23 18:18:13,-4.2761,-55.9836,95.16,52,40,9.22
457,Ndele,CF,2021-05-23 18:18:13,8.4109,20.6473,82.58,50,99,6.69
458,Culasi,PH,2021-05-23 18:18:14,11.4272,122.056,81.37,76,1,2.89
459,Non Sung,TH,2021-05-23 18:18:14,15.1801,102.2569,89.11,59,69,13.51
460,Fereydun Kenar,IR,2021-05-23 18:18:15,36.6864,52.5225,74.5,73,86,4.03
461,Shihezi,CN,2021-05-23 18:18:15,44.3,86.0333,66.7,35,0,6.58
462,Ugoofaaru,MV,2021-05-23 18:18:16,5.6667,73.0,84.9,74,96,17.52
463,Praia,CV,2021-05-23 18:18:16,14.9215,-23.5087,79.34,61,20,17.27
464,Cotui,DO,2021-05-23 18:18:16,19.0527,-70.1494,89.08,68,52,6.73
465,Yomou,GN,2021-05-23 18:18:17,7.5603,-9.2653,80.26,66,48,8.48
466,Formosa,AR,2021-05-23 18:18:17,-26.1775,-58.1781,67.98,49,0,11.5
467,Maceio,BR,2021-05-23 18:18:18,-9.6658,-35.7353,83.64,60,40,7.7
468,Llanes,ES,2021-05-23 18:18:18,43.4198,-4.7549,60.28,71,27,2.95
469,Esperance,AU,2021-05-23 18:18:18,-33.8667,121.9,55.31,70,66,22.41
470,Vega De Alatorre,MX,2021-05-23 18:18:19,20.0333,-96.6333,84.4,66,1,8.93
471,Havre-Saint-Pierre,CA,2021-05-23 18:18:19,50.2334,-63.5986,46.76,76,75,14.97
472,Kuching,MY,2021-05-23 18:14:17,1.55,110.3333,73.62,94,20,2.3
473,Olafsvik,IS,2021-05-23 18:18:19,64.8945,-23.7142,43.72,71,43,16.62
474,Divnomorskoye,RU,2021-05-23 18:18:20,44.5011,38.1353,62.91,97,99,3.22
475,Bay City,US,2021-05-23 18:15:20,43.5945,-83.8889,77.49,87,90,18.81
476,Askiz,RU,2021-05-23 18:18:20,53.1319,90.5264,54.32,85,62,9.31
477,Viedma,AR,2021-05-23 18:18:21,-40.8135,-62.9967,59.47,49,0,11.68
478,Labuan,MY,2021-05-23 18:18:21,5.2767,115.2417,79.16,89,20,0.0
479,Warrington,GB,2021-05-23 18:18:21,53.3925,-2.5802,51.87,91,90,3.0
480,Imaculada,BR,2021-05-23 18:18:22,-7.3897,-37.5092,87.44,17,6,6.24
481,Abbotsford,CA,2021-05-23 18:18:22,49.058,-122.2526,58.64,79,90,9.22
482,Shenjiamen,CN,2021-05-23 18:18:22,29.9576,122.298,65.44,96,100,20.49
483,Tungor,RU,2021-05-23 18:18:23,53.3808,142.9564,33.64,97,98,9.62
484,Labuhan,ID,2021-05-23 18:18:23,-6.8844,112.2051,78.76,85,36,5.53
485,Shingu,JP,2021-05-23 18:18:23,33.7333,135.9833,62.91,77,61,5.37
486,Huilong,CN,2021-05-23 18:18:24,31.8111,121.655,63.03,88,100,4.61
487,Mpraeso,GH,2021-05-23 18:18:24,6.5932,-0.7346,81.01,61,83,2.46
488,Bandarbeyla,SO,2021-05-23 18:18:24,9.4942,50.8122,81.9,73,53,28.74
489,Oksfjord,NO,2021-05-23 18:18:25,70.2396,22.3479,39.27,58,7,5.01
490,Bubaque,GW,2021-05-23 18:18:25,11.2833,-15.8333,79.09,75,87,13.67
491,Sitio Novo Do Tocantins,BR,2021-05-23 18:18:26,-5.5183,-47.4611,93.13,59,40,5.75
492,Rafraf,TN,2021-05-23 18:18:26,37.1904,10.1837,77.32,61,39,21.21
493,Wewak,PG,2021-05-23 18:18:26,-3.5534,143.6268,79.09,85,100,2.57
494,Ola,RU,2021-05-23 18:18:27,59.5833,151.2833,35.02,89,86,1.99
495,Hofn,IS,2021-05-23 18:18:27,64.2539,-15.2082,43.79,74,87,13.67
496,Chicama,PE,2021-05-23 18:18:27,-7.8447,-79.1469,68.54,66,58,7.9
497,Japura,ID,2021-05-23 18:18:28,-0.3167,102.35,74.61,90,84,2.26
498,Hami,CN,2021-05-23 18:18:28,42.8,93.45,65.97,16,0,6.67
499,Shimoda,JP,2021-05-23 18:18:28,34.6667,138.95,67.1,80,100,3.47
500,Dumka,IN,2021-05-23 18:18:29,24.2667,87.25,93.11,34,43,1.72
501,North Bend,US,2021-05-23 18:18:29,43.4065,-124.2243,65.25,80,90,6.91
502,Marinette,US,2021-05-23 18:17:01,45.1,-87.6307,56.71,71,90,8.05
503,Beian,NO,2021-05-23 18:18:30,63.6559,9.5683,56.68,76,40,10.36
504,Mount Pleasant,US,2021-05-23 18:16:41,32.7941,-79.8626,93.18,51,1,1.01
505,Sirsa,IN,2021-05-23 18:18:30,29.5333,75.0167,84.54,32,0,5.68
506,Tsiroanomandidy,MG,2021-05-23 18:18:30,-18.7667,46.0333,61.95,60,8,1.79
507,San Rafael Del Sur,NI,2021-05-23 18:18:31,11.8485,-86.4384,94.17,39,100,12.75
508,Korla,CN,2021-05-23 18:18:31,41.7597,86.1469,70.25,22,39,6.38
509,Prokopyevsk,RU,2021-05-23 18:18:31,53.9059,86.719,57.22,95,97,9.13
510,Carlyle,US,2021-05-23 18:16:24,38.6103,-89.3726,87.39,42,46,3.0
511,Key West,US,2021-05-23 18:18:32,24.5557,-81.7826,84.2,54,40,16.11
512,Khrebtovaya,RU,2021-05-23 18:18:32,56.7032,104.2494,35.74,57,70,1.81
513,Phalombe,MW,2021-05-23 18:18:33,-15.8064,35.6507,60.13,89,30,5.73
514,Svetlyy,RU,2021-05-23 18:18:33,54.675,20.1347,51.85,79,62,6.17
515,Astara,AZ,2021-05-23 18:18:34,38.5,48.6667,66.9,53,100,5.64
516,Phuket,TH,2021-05-23 18:18:34,8.0,98.25,84.0,81,20,9.24
517,Sakado,JP,2021-05-23 18:18:34,35.9569,139.3889,69.67,68,97,4.72
518,Totma,RU,2021-05-23 18:18:35,59.9747,42.7642,58.14,74,81,5.84
519,Beloha,MG,2021-05-23 18:18:35,-25.1667,45.05,63.77,93,6,6.15
520,Jimenez,MX,2021-05-23 18:18:35,28.3333,-105.4,86.74,22,4,7.94
521,Ostrovnoy,RU,2021-05-23 18:18:36,68.0531,39.5131,35.69,60,60,3.11
522,Kudahuvadhoo,MV,2021-05-23 18:18:36,2.6708,72.8944,84.45,73,85,12.84
523,Sorong,ID,2021-05-23 18:16:09,-0.8833,131.25,78.46,89,88,6.76
524,Ziway,ET,2021-05-23 18:18:37,7.9333,38.7167,74.84,42,65,0.69
525,Wattegama,LK,2021-05-23 18:18:37,6.7989,81.4808,78.73,79,100,9.6
526,Antofagasta,CL,2021-05-23 18:18:38,-23.65,-70.4,70.21,54,74,6.58
527,Puerto Madryn,AR,2021-05-23 18:18:38,-42.7692,-65.0385,57.65,48,7,8.12
528,Banjar,ID,2021-05-23 18:18:38,-8.19,114.9675,82.26,90,27,2.59
529,Nurobod,UZ,2021-05-23 18:18:39,40.9056,69.8023,67.05,55,87,1.1
530,Izumo,JP,2021-05-23 18:18:39,35.3667,132.7667,62.55,64,96,5.06
531,Nemuro,JP,2021-05-23 18:14:15,43.3236,145.575,43.39,98,98,4.38
532,Sao Gabriel Da Cachoeira,BR,2021-05-23 18:18:40,-0.1303,-67.0892,89.4,83,40,3.56
533,Akhmeta,GE,2021-05-23 18:18:40,42.0311,45.2075,61.32,75,98,8.19
534,Canmore,CA,2021-05-23 18:18:40,51.0834,-115.3521,56.75,37,100,5.7
535,Balao,EC,2021-05-23 18:18:41,-2.9167,-79.8167,76.91,73,88,1.9
536,Khabary,RU,2021-05-23 18:18:41,53.6259,79.5345,70.11,50,96,7.29
537,Coquimbo,CL,2021-05-23 18:14:36,-29.9533,-71.3436,64.13,45,0,7.45
538,Zhadovka,RU,2021-05-23 18:18:42,53.5746,46.9498,62.74,96,100,4.21
539,Liverpool,GB,2021-05-23 18:18:17,53.4106,-2.9779,51.69,77,90,3.0
540,Jackson,US,2021-05-23 18:15:07,42.4165,-122.8345,63.75,36,1,0.0
541,Pasni,PK,2021-05-23 18:18:42,25.2631,63.471,82.76,85,0,4.76
542,Sabang,ID,2021-05-23 18:18:43,5.8933,95.3214,84.4,75,92,13.85
543,Juye,CN,2021-05-23 18:16:07,35.3947,116.0883,61.32,78,92,7.76
544,Kodinsk,RU,2021-05-23 18:18:43,58.6881,99.1844,45.9,86,96,4.34
545,Haysville,US,2021-05-23 18:18:44,37.5645,-97.3523,73.69,78,90,13.8
